1555321966.9536345,6.721302374034355,6.721302374034355,0,0.0,0,0.0
1555322011.38542,6.722032515592891,6.722032515592891,0,0.0,0,0.0
1555322012.3868756,7.499999999999996,7.344406503118575,0,0.0,0,0.0
1555322013.3880312,21.464646464646464,18.640598472340887,4990,3992.0,2250,1800.0
1555322014.388555,26.582278481012654,24.993942479278303,0,798.3999999999996,0,360.0
1555322015.38964,14.10579345088161,16.283423256560948,0,159.67999999999984,0,72.0
1555322016.390657,23.60406091370558,22.139933382276656,0,31.935999999999964,0,14.399999999999999
1555322017.3916738,16.582914572864325,17.69431833474679,0,6.387199999999993,0,2.879999999999999
1555322018.3923779,14.609571788413101,15.22652109767984,172,138.87743999999998,188,150.976
1555322019.3939173,3.2581453634085267,5.651820510262789,82,93.37548799999999,0,30.1952
1555322020.3947768,7.017543859649122,6.744399189771856,0,18.6750976,0,6.03904
1555322021.3960028,10.327455919395467,9.610844573470745,0,3.73501952,0,1.207808
1555322022.3972373,5.2369077306733125,6.111695099232799,140,112.747003904,156,125.04156160000001
1555322023.3979244,5.5415617128463435,5.655588390123635,164,153.7494007808,180,169.00831232000002
1555322024.3994486,4.010025062656641,4.33913772815004,0,30.74988015615999,0,33.801662464
1555322025.3994317,6.499999999999995,6.067827545630004,5316,4258.949976031232,3250,2606.7603324928
1555322026.400911,4.738154613466339,5.004089199899072,0,851.7899952062462,0,521.3520664985599
1555322027.4018393,5.7644110275689275,5.612346662034956,0,170.35799904124917,0,104.27041329971195
1555322028.4031703,5.012531328320802,5.132494395063633,86,102.87159980824983,86,89.65408265994239
1555322029.4039583,8.521303258145362,7.843541485529016,5055,4064.57431996165,2171,1754.7308165319885
1555322030.4044738,18.020304568527923,15.984951951928142,0,812.9148639923296,0,350.9461633063977
1555322031.4055848,19.899244332493705,19.116385856380592,0,162.5829727984659,0,70.1892326612795
1555322032.4063895,30.05050505050505,27.86368121168016,0,32.516594559693175,0,14.037846532255898
1555322033.4077408,6.999999999999995,11.172736242336025,0,6.503318911938635,0,2.807569306451178
1555322034.4088786,11.616161616161612,11.527476541396496,56,46.10066378238773,50,40.56151386129024
1555322035.4094443,34.84848484848485,30.18428318706718,0,9.220132756477547,0,8.112302772258047
1555322036.4108264,16.962025316455698,19.606476890577994,0,1.8440265512955092,0,1.6224605544516093
1555322037.4117768,4.7858942065491235,7.750010743354897,0,0.3688053102591018,0,0.3244921108903218
1555322038.4128397,3.749999999999998,4.550002148670978,0,0.07376106205182037,222,177.66489842217808
1555322039.4137595,3.759398496240607,3.917519226726681,114,91.21475221241037,429,378.73297968443563
1555322040.4145856,5.025125628140703,4.803604347857899,590,490.2429504424821,564,526.9465959368871
1555322041.4156094,7.499999999999996,6.960720869571576,4466,3670.8485900884966,2886,2414.1893191873774
1555322042.4171705,3.759398496240607,4.3996629709068005,0,734.1697180176993,0,482.8378638374754
1555322043.418107,3.5175879396984966,3.6940029459401575,0,146.83394360353986,0,96.56757276749505
1555322044.4188483,25.749999999999996,21.338800589188025,206,194.16678872070798,0,19.313514553499004
1555322045.4198966,20.403022670025184,20.59017825385775,0,38.83335774414158,0,3.8627029106998005
